Episode,Step,mac_fill,MAC_Count,flood_pressure,avg_age,Situation,State_Index,Original_Action,Executed_Action,Action_Name,Q_EVICT,Q_INC_AGE,Q_DEC_AGE,Q_LEARN_MAC,Chosen_By,Outcome,Reward,Total_Ep_Reward,Epsilon,Port_Acted,Evicted_MAC,Old_MAC_Fill,New_MAC_Fill,Old_Flood,New_Flood,Old_Age,New_Age
1,1,1.2,12,0.0,0.0528,PREVENTIVE,184,3,3,LEARN_MAC,0.0,0.0,0.0,0.0,RANDOM,neutral,0.0,0.0,1.0,N/A,N/A,1.2,1.2,1.0,0.0,0.0528,0.0528
1,2,1.2,12,0.0,0.2639,PREVENTIVE,128,2,2,DECREASE_AGING,0.0,0.0,-0.0422,0.0,RANDOM,degraded,-0.4222,-0.4222,1.0,N/A,N/A,1.2,1.2,0.0,0.0,0.0528,0.2639
1,3,1.2,12,0.0,0.2639,PREVENTIVE,130,2,2,DECREASE_AGING,0.0,0.0,0.0,0.0,RANDOM,neutral,0.0,-0.4222,1.0,N/A,N/A,1.2,1.2,0.0,0.0,0.2639,0.2639
1,4,1.2,12,0.083,0.1806,PREVENTIVE,130,0,0,EVICT,-0.0248,0.0,0.0,0.0,RANDOM,improved,-0.2484,-0.6706,1.0,N/A,N/A,1.2,1.2,0.0,0.083,0.2639,0.1806
1,5,1.2,12,0.0,0.1806,PREVENTIVE,129,2,2,DECREASE_AGING,0.0,0.0,0.0,0.0,RANDOM,neutral,0.0,-0.6706,1.0,N/A,N/A,1.2,1.2,0.083,0.0,0.1806,0.1806
1,6,1.1,11,0.0,0.203,PREVENTIVE,129,0,0,EVICT,0.1955,0.0,0.0,0.0,RANDOM,improved,1.9552,1.2846,1.0,N/A,N/A,1.2,1.1,0.0,0.0,0.1806,0.203
1,7,1.1,11,0.0,0.0203,PREVENTIVE,129,1,1,INCREASE_AGING,0.1955,-0.2635,0.0,0.0,RANDOM,improved,-2.6346,-1.35,1.0,N/A,N/A,1.1,1.1,0.0,0.0,0.203,0.0203
1,8,1.1,11,0.0,0.0203,PREVENTIVE,128,1,1,INCREASE_AGING,0.0,-0.3,-0.0422,0.0,RANDOM,neutral,-3.0,-4.35,1.0,N/A,N/A,1.1,1.1,0.0,0.0,0.0203,0.0203
1,9,1.1,11,0.0,0.0203,PREVENTIVE,128,3,3,LEARN_MAC,0.0,-0.3,-0.0422,0.0,RANDOM,neutral,0.0,-4.35,1.0,N/A,N/A,1.1,1.1,0.0,0.0,0.0203,0.0203
1,10,1.1,11,0.0,0.203,PREVENTIVE,128,2,2,DECREASE_AGING,0.0,-0.3,-0.0569,0.0,RANDOM,degraded,-0.3654,-4.7154,1.0,N/A,N/A,1.1,1.1,0.0,0.0,0.0203,0.203
1,11,1.1,11,0.0,0.1788,PREVENTIVE,129,0,0,EVICT,0.1984,-0.2635,0.0,0.0,RANDOM,improved,0.0484,-4.667,1.0,N/A,N/A,1.1,1.1,0.0,0.0,0.203,0.1788
1,12,1.1,11,0.0,0.1788,PREVENTIVE,129,3,3,LEARN_MAC,0.1984,-0.2635,0.0,0.0179,RANDOM,neutral,0.0,-4.667,1.0,N/A,N/A,1.1,1.1,0.0,0.0,0.1788,0.1788
1,13,1.1,11,0.0,0.1788,PREVENTIVE,129,3,3,LEARN_MAC,0.1984,-0.2635,0.0,0.0339,RANDOM,neutral,0.0,-4.667,1.0,N/A,N/A,1.1,1.1,0.0,0.0,0.1788,0.1788
1,14,1.0,10,0.0,0.1933,PREVENTIVE,129,0,0,EVICT,0.3935,-0.2635,0.0,0.0339,RANDOM,improved,1.971,-2.696,1.0,N/A,N/A,1.1,1.0,0.0,0.0,0.1788,0.1933
1,15,1.0,10,0.0,0.1933,PREVENTIVE,129,2,2,DECREASE_AGING,0.3935,-0.2635,0.0354,0.0339,RANDOM,neutral,0.0,-2.696,1.0,N/A,N/A,1.0,1.0,0.0,0.0,0.1933,0.1933
1,16,1.0,10,0.0,0.0193,PREVENTIVE,129,1,1,INCREASE_AGING,0.3935,-0.5023,0.0354,0.0339,RANDOM,improved,-2.652,-5.348,1.0,N/A,N/A,1.0,1.0,0.0,0.0,0.1933,0.0193
1,17,1.0,10,0.0,0.0193,PREVENTIVE,128,1,1,INCREASE_AGING,0.0,-0.57,-0.0569,0.0,RANDOM,neutral,-3.0,-8.348,1.0,N/A,N/A,1.0,1.0,0.0,0.0,0.0193,0.0193
1,18,1.0,10,0.0,0.1933,PREVENTIVE,128,2,2,DECREASE_AGING,0.0,-0.57,-0.0506,0.0,RANDOM,degraded,-0.348,-8.696,1.0,N/A,N/A,1.0,1.0,0.0,0.0,0.0193,0.1933
1,19,0.9,9,0.0,0.1111,NORMAL,129,0,0,EVICT,0.5706,-0.5023,0.0354,0.0339,RANDOM,improved,2.1644,-6.5316,1.0,N/A,N/A,1.0,0.9,0.0,0.0,0.1933,0.1111
1,20,0.9,9,0.0,0.0111,NORMAL,64,1,1,INCREASE_AGING,0.0,-0.28,0.0,0.0,RANDOM,improved,-2.8,-9.3316,1.0,N/A,N/A,0.9,0.9,0.0,0.0,0.1111,0.0111
1,21,0.8,8,0.0,0.0123,NORMAL,64,0,0,EVICT,0.1998,-0.28,0.0,0.0,RANDOM,improved,1.9976,-7.334,1.0,N/A,N/A,0.9,0.8,0.0,0.0,0.0111,0.0123
1,22,0.8,8,0.0,0.0123,NORMAL,64,1,1,INCREASE_AGING,0.1998,-0.534,0.0,0.0,RANDOM,neutral,-3.0,-10.334,1.0,N/A,N/A,0.8,0.8,0.0,0.0,0.0123,0.0123
1,23,0.8,8,0.0,0.0123,NORMAL,64,1,1,INCREASE_AGING,0.1998,-0.7626,0.0,0.0,RANDOM,neutral,-3.0,-13.334,1.0,N/A,N/A,0.8,0.8,0.0,0.0,0.0123,0.0123
1,24,0.8,8,0.0,0.1229,NORMAL,64,2,2,DECREASE_AGING,0.1998,-0.7626,-0.0041,0.0,RANDOM,degraded,-0.2212,-13.5552,1.0,N/A,N/A,0.8,0.8,0.0,0.0,0.0123,0.1229
1,25,1.0,10,0.3,0.12,PREVENTIVE,64,0,0,EVICT,-0.3696,-0.7626,-0.0041,0.0,RANDOM,improved,-5.4942,-19.0494,1.0,N/A,N/A,0.8,1.0,0.0,0.3,0.1229,0.12
1,26,1.0,10,0.0,0.12,PREVENTIVE,144,2,2,DECREASE_AGING,0.0,0.0,0.0,0.0,RANDOM,neutral,0.0,-19.0494,1.0,N/A,N/A,1.0,1.0,0.3,0.0,0.12,0.12
1,27,0.9,9,0.0,0.1426,NORMAL,128,0,0,EVICT,0.1955,-0.57,-0.0506,0.0,RANDOM,improved,1.9548,-17.0946,1.0,N/A,N/A,1.0,0.9,0.0,0.0,0.12,0.1426
1,28,0.9,9,0.0,0.0143,NORMAL,65,1,1,INCREASE_AGING,0.0,-0.2743,0.0,0.0,RANDOM,improved,-2.7434,-19.838,1.0,N/A,N/A,0.9,0.9,0.0,0.0,0.1426,0.0143
1,29,0.9,9,0.0,0.0143,NORMAL,64,3,3,LEARN_MAC,-0.3696,-0.7626,-0.0041,0.0,RANDOM,neutral,0.0,-19.838,1.0,N/A,N/A,0.9,0.9,0.0,0.0,0.0143,0.0143
1,30,0.8,8,0.0,0.0185,NORMAL,64,0,0,EVICT,-0.1335,-0.7626,-0.0041,0.0,RANDOM,improved,1.9916,-17.8464,1.0,N/A,N/A,0.9,0.8,0.0,0.0,0.0143,0.0185
2,1,0.8,8,0.0,0.0185,NORMAL,64,3,3,LEARN_MAC,-0.1335,-0.7626,-0.0041,0.0,RANDOM,neutral,0.0,0.0,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.0185,0.0185
2,2,0.8,8,0.0,0.0185,NORMAL,64,3,3,LEARN_MAC,-0.1335,-0.7626,-0.0041,0.0,RANDOM,neutral,0.0,0.0,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.0185,0.0185
2,3,0.8,8,0.0,0.0185,NORMAL,64,1,1,INCREASE_AGING,-0.1335,-0.9864,-0.0041,0.0,RANDOM,neutral,-3.0,-3.0,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.0185,0.0185
2,4,0.8,8,0.0,0.0185,NORMAL,64,3,3,LEARN_MAC,-0.1335,-0.9864,-0.0041,0.0,RANDOM,neutral,0.0,-3.0,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.0185,0.0185
2,5,0.8,8,0.0,0.0185,NORMAL,64,1,1,INCREASE_AGING,-0.1335,-1.1877,-0.0041,0.0,RANDOM,neutral,-3.0,-6.0,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.0185,0.0185
2,6,0.8,8,0.0,0.0185,NORMAL,64,1,1,INCREASE_AGING,-0.1335,-1.369,-0.0041,0.0,RANDOM,neutral,-3.0,-9.0,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.0185,0.0185
2,7,0.8,8,0.0,0.1854,NORMAL,64,2,2,DECREASE_AGING,-0.1335,-1.369,-0.0371,0.0,RANDOM,degraded,-0.3338,-9.3338,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.0185,0.1854
2,8,0.8,8,0.0,0.1854,NORMAL,65,3,3,LEARN_MAC,0.0,-0.2743,0.0,0.0,RANDOM,neutral,0.0,-9.3338,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.1854,0.1854
2,9,0.8,8,0.0,0.1854,NORMAL,65,2,2,DECREASE_AGING,0.0,-0.2743,0.0,0.0,RANDOM,neutral,0.0,-9.3338,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.1854,0.1854
2,10,0.8,8,0.0,0.0185,NORMAL,65,1,1,INCREASE_AGING,0.0,-0.5135,0.0,0.0,RANDOM,improved,-2.6662,-12.0,0.97,N/A,N/A,0.8,0.8,0.0,0.0,0.1854,0.0185
2,11,0.7,7,0.0,0.026,NORMAL,64,0,0,EVICT,0.0783,-1.369,-0.0371,0.0,RANDOM,improved,1.985,-10.015,0.97,N/A,N/A,0.8,0.7,0.0,0.0,0.0185,0.026
2,12,0.7,7,0.0,0.2595,NORMAL,64,2,2,DECREASE_AGING,0.0783,-1.369,-0.0801,0.0,RANDOM,degraded,-0.467,-10.482,0.97,N/A,N/A,0.7,0.7,0.0,0.0,0.026,0.2595
2,13,0.6,6,0.0,0.2639,NORMAL,66,0,0,EVICT,0.1991,0.0,0.0,0.0,RANDOM,improved,1.9912,-8.4908,0.97,N/A,N/A,0.7,0.6,0.0,0.0,0.2595,0.2639
2,14,0.6,6,0.0,0.2639,NORMAL,66,2,2,DECREASE_AGING,0.1991,0.0,0.0179,0.0,RANDOM,neutral,0.0,-8.4908,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.2639,0.2639
2,15,0.6,6,0.0,0.2639,NORMAL,66,2,2,DECREASE_AGING,0.1991,0.0,0.034,0.0,RANDOM,neutral,0.0,-8.4908,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.2639,0.2639
2,16,0.6,6,0.0,0.2639,NORMAL,66,3,3,LEARN_MAC,0.1991,0.0,0.034,0.0179,RANDOM,neutral,0.0,-8.4908,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.2639,0.2639
2,17,0.6,6,0.0,0.0264,NORMAL,66,1,1,INCREASE_AGING,0.1991,-0.2454,0.034,0.0179,RANDOM,improved,-2.525,-11.0158,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.2639,0.0264
2,18,0.6,6,0.0,0.0264,NORMAL,64,1,1,INCREASE_AGING,0.0783,-1.525,-0.0801,0.0,RANDOM,neutral,-3.0,-14.0158,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.0264,0.0264
2,19,0.6,6,0.0,0.2639,NORMAL,64,2,2,DECREASE_AGING,0.0783,-1.525,-0.1017,0.0,RANDOM,degraded,-0.475,-14.4908,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.0264,0.2639
2,20,0.6,6,0.0,0.0264,NORMAL,66,1,1,INCREASE_AGING,0.1991,-0.4664,0.034,0.0179,RANDOM,improved,-2.525,-17.0158,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.2639,0.0264
2,21,0.6,6,0.0,0.0264,NORMAL,64,3,3,LEARN_MAC,0.0783,-1.525,-0.1017,0.0071,RANDOM,neutral,0.0,-17.0158,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.0264,0.0264
2,22,0.6,6,0.0,0.2639,NORMAL,64,2,2,DECREASE_AGING,0.0783,-1.525,-0.1211,0.0071,RANDOM,degraded,-0.475,-17.4908,0.97,N/A,N/A,0.6,0.6,0.0,0.0,0.0264,0.2639
2,23,0.6,6,0.167,0.1806,NORMAL,66,0,0,EVICT,0.1124,-0.4664,0.034,0.0179,GREEDY,improved,-0.6684,-18.1592,0.97,N/A,N/A,0.6,0.6,0.0,0.167,0.2639,0.1806
2,24,0.5,5,0.0,0.2067,NORMAL,73,0,0,EVICT,0.1948,0.0,0.0,0.0,RANDOM,improved,1.9478,-16.2114,0.97,N/A,N/A,0.6,0.5,0.167,0.0,0.1806,0.2067
2,25,0.5,5,0.0,0.0207,NORMAL,65,1,1,INCREASE_AGING,0.0,-0.7179,0.0,0.0,RANDOM,improved,-2.628,-18.8394,0.97,N/A,N/A,0.5,0.5,0.0,0.0,0.2067,0.0207
2,26,0.5,5,0.0,0.0207,NORMAL,64,1,1,INCREASE_AGING,0.0783,-1.6655,-0.1211,0.0071,RANDOM,neutral,-3.0,-21.8394,0.97,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
2,27,0.5,5,0.0,0.0207,NORMAL,64,3,3,LEARN_MAC,0.0783,-1.6655,-0.1211,0.0134,RANDOM,neutral,0.0,-21.8394,0.97,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
2,28,0.5,5,0.0,0.0207,NORMAL,64,1,1,INCREASE_AGING,0.0783,-1.7919,-0.1211,0.0134,RANDOM,neutral,-3.0,-24.8394,0.97,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
2,29,0.5,5,0.0,0.0207,NORMAL,64,1,1,INCREASE_AGING,0.0783,-1.9056,-0.1211,0.0134,RANDOM,neutral,-3.0,-27.8394,0.97,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
2,30,0.5,5,0.0,0.0207,NORMAL,64,3,3,LEARN_MAC,0.0783,-1.9056,-0.1211,0.0191,RANDOM,neutral,0.0,-27.8394,0.97,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
3,1,0.5,5,0.0,0.0207,NORMAL,64,1,1,INCREASE_AGING,0.0783,-2.008,-0.1211,0.0191,RANDOM,neutral,-3.0,-3.0,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
3,2,0.5,5,0.0,0.2067,NORMAL,64,2,2,DECREASE_AGING,0.0783,-2.008,-0.1462,0.0191,RANDOM,degraded,-0.372,-3.372,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.2067
3,3,0.5,5,0.0,0.2067,NORMAL,65,2,2,DECREASE_AGING,0.0,-0.7179,0.0,0.0,RANDOM,neutral,0.0,-3.372,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.2067,0.2067
3,4,0.5,5,0.0,0.2067,NORMAL,65,3,3,LEARN_MAC,0.0,-0.7179,0.0,0.0,RANDOM,neutral,0.0,-3.372,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.2067,0.2067
3,5,0.5,5,0.0,0.0207,NORMAL,65,1,1,INCREASE_AGING,0.0,-0.9019,0.0,0.0,RANDOM,improved,-2.628,-6.0,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.2067,0.0207
3,6,0.5,5,0.0,0.0207,NORMAL,64,3,3,LEARN_MAC,0.0783,-2.008,-0.1462,0.0242,RANDOM,neutral,0.0,-6.0,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
3,7,0.5,5,0.0,0.0207,NORMAL,64,1,1,INCREASE_AGING,0.0783,-2.1002,-0.1462,0.0242,RANDOM,neutral,-3.0,-9.0,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0207,0.0207
3,8,0.5,5,0.2,0.021,NORMAL,64,0,0,EVICT,-0.0296,-2.1002,-0.1462,0.0242,RANDOM,degraded,-1.0006,-10.0006,0.9409,N/A,N/A,0.5,0.5,0.0,0.2,0.0207,0.021
3,9,0.5,5,0.0,0.021,NORMAL,72,3,3,LEARN_MAC,0.0,0.0,0.0,0.0022,RANDOM,neutral,0.0,-10.0006,0.9409,N/A,N/A,0.5,0.5,0.2,0.0,0.021,0.021
3,10,0.5,5,0.0,0.021,NORMAL,64,3,3,LEARN_MAC,-0.0296,-2.1002,-0.1462,0.024,RANDOM,neutral,0.0,-10.0006,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.021,0.021
3,11,0.5,5,0.0,0.021,NORMAL,64,1,1,INCREASE_AGING,-0.0296,-2.188,-0.1462,0.024,RANDOM,neutral,-3.0,-13.0006,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.021,0.021
3,12,0.5,5,0.0,0.021,NORMAL,64,1,1,INCREASE_AGING,-0.0296,-2.267,-0.1462,0.024,RANDOM,neutral,-3.0,-16.0006,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.021,0.021
3,13,0.5,5,0.0,0.21,NORMAL,64,2,2,DECREASE_AGING,-0.0296,-2.267,-0.1694,0.024,RANDOM,degraded,-0.378,-16.3786,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.021,0.21
3,14,0.6,6,0.333,0.2111,NORMAL,65,0,0,EVICT,-0.3667,-0.9019,0.0,0.0,GREEDY,degraded,-3.6672,-20.0458,0.9409,N/A,N/A,0.5,0.6,0.0,0.333,0.21,0.2111
3,15,0.6,6,0.0,0.0211,NORMAL,81,1,1,INCREASE_AGING,0.0,-0.2598,0.0,0.0,RANDOM,improved,-2.62,-22.6658,0.9409,N/A,N/A,0.6,0.6,0.333,0.0,0.2111,0.0211
3,16,0.6,6,0.167,0.0214,NORMAL,64,0,0,EVICT,-0.11,-2.267,-0.1694,0.024,RANDOM,degraded,-0.8356,-23.5014,0.9409,N/A,N/A,0.6,0.6,0.0,0.167,0.0211,0.0214
3,17,0.6,6,0.0,0.0214,NORMAL,72,1,1,INCREASE_AGING,0.0,-0.2978,0.0,0.0022,RANDOM,neutral,-3.0,-26.5014,0.9409,N/A,N/A,0.6,0.6,0.167,0.0,0.0214,0.0214
3,18,0.6,6,0.0,0.0214,NORMAL,64,3,3,LEARN_MAC,-0.11,-2.267,-0.1694,0.0238,RANDOM,neutral,0.0,-26.5014,0.9409,N/A,N/A,0.6,0.6,0.0,0.0,0.0214,0.0214
3,19,0.6,6,0.0,0.0214,NORMAL,64,3,3,LEARN_MAC,-0.11,-2.267,-0.1694,0.0235,RANDOM,neutral,0.0,-26.5014,0.9409,N/A,N/A,0.6,0.6,0.0,0.0,0.0214,0.0214
3,20,0.6,6,0.0,0.0214,NORMAL,64,1,1,INCREASE_AGING,-0.11,-2.3382,-0.1694,0.0235,RANDOM,neutral,-3.0,-29.5014,0.9409,N/A,N/A,0.6,0.6,0.0,0.0,0.0214,0.0214
3,21,0.6,6,0.167,0.0256,NORMAL,64,0,0,EVICT,-0.1831,-2.3382,-0.1694,0.0235,RANDOM,degraded,-0.8434,-30.3448,0.9409,N/A,N/A,0.6,0.6,0.0,0.167,0.0214,0.0256
3,22,0.6,6,0.0,0.0256,NORMAL,72,1,1,INCREASE_AGING,0.0,-0.5659,0.0,0.0022,RANDOM,neutral,-3.0,-33.3448,0.9409,N/A,N/A,0.6,0.6,0.167,0.0,0.0256,0.0256
3,23,0.6,6,0.167,0.0111,NORMAL,64,0,0,EVICT,-0.2452,-2.3382,-0.1694,0.0235,RANDOM,improved,-0.806,-34.1508,0.9409,N/A,N/A,0.6,0.6,0.0,0.167,0.0256,0.0111
3,24,0.6,6,0.0,0.0111,NORMAL,72,1,1,INCREASE_AGING,0.0,-0.8072,0.0,0.0022,RANDOM,neutral,-3.0,-37.1508,0.9409,N/A,N/A,0.6,0.6,0.167,0.0,0.0111,0.0111
3,25,0.5,5,0.0,0.0127,NORMAL,64,0,0,EVICT,-0.0189,-2.3382,-0.1694,0.0235,RANDOM,improved,1.9968,-35.154,0.9409,N/A,N/A,0.6,0.5,0.0,0.0,0.0111,0.0127
3,26,0.5,5,0.0,0.0127,NORMAL,64,3,3,LEARN_MAC,-0.0189,-2.3382,-0.1694,0.0233,RANDOM,neutral,0.0,-35.154,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0127,0.0127
3,27,0.5,5,0.0,0.0127,NORMAL,64,3,3,LEARN_MAC,-0.0189,-2.3382,-0.1694,0.0231,RANDOM,neutral,0.0,-35.154,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0127,0.0127
3,28,0.5,5,0.0,0.0127,NORMAL,64,3,3,LEARN_MAC,-0.0189,-2.3382,-0.1694,0.0228,GREEDY,neutral,0.0,-35.154,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0127,0.0127
3,29,0.5,5,0.0,0.1267,NORMAL,64,2,2,DECREASE_AGING,-0.0189,-2.3382,-0.1752,0.0228,RANDOM,degraded,-0.228,-35.382,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.0127,0.1267
3,30,0.5,5,0.0,0.1267,NORMAL,65,2,2,DECREASE_AGING,-0.3667,-0.9019,0.0,0.0,GREEDY,neutral,0.0,-35.382,0.9409,N/A,N/A,0.5,0.5,0.0,0.0,0.1267,0.1267
4,1,0.5,5,0.0,0.1267,NORMAL,65,2,2,DECREASE_AGING,-0.3667,-0.9019,0.0,0.0,RANDOM,neutral,0.0,0.0,0.9127,N/A,N/A,0.5,0.5,0.0,0.0,0.1267,0.1267
4,2,0.5,5,0.0,0.1267,NORMAL,65,2,2,DECREASE_AGING,-0.3667,-0.9019,0.0,0.0,GREEDY,neutral,0.0,0.0,0.9127,N/A,N/A,0.5,0.5,0.0,0.0,0.1267,0.1267
4,3,0.4,4,0.0,0.2417,NORMAL,65,0,0,EVICT,-0.153,-0.9019,0.0,0.0,RANDOM,improved,1.77,1.77,0.9127,N/A,N/A,0.5,0.4,0.0,0.0,0.1267,0.2417
4,4,0.3,3,0.0,0.2389,NORMAL,1,0,0,EVICT,0.2006,0.0,0.0,0.0,RANDOM,improved,2.0056,3.7756,0.9127,N/A,N/A,0.4,0.3,0.0,0.0,0.2417,0.2389
4,5,0.2,2,0.0,0.2333,NORMAL,1,0,0,EVICT,0.3997,0.0,0.0,0.0,GREEDY,improved,2.0112,5.7868,0.9127,N/A,N/A,0.3,0.2,0.0,0.0,0.2389,0.2333
4,6,0.2,2,0.0,0.2333,NORMAL,1,3,3,LEARN_MAC,0.3997,0.0,0.0,0.036,RANDOM,neutral,0.0,5.7868,0.9127,N/A,N/A,0.2,0.2,0.0,0.0,0.2333,0.2333
4,7,0.2,2,0.0,0.0233,NORMAL,1,1,1,INCREASE_AGING,0.3997,-0.758,0.0,0.036,RANDOM,improved,-7.58,-1.7932,0.9127,N/A,N/A,0.2,0.2,0.0,0.0,0.2333,0.0233
4,8,0.2,2,0.0,0.0233,NORMAL,0,3,3,LEARN_MAC,0.0,0.0,0.0,0.0,RANDOM,neutral,0.0,-1.7932,0.9127,N/A,N/A,0.2,0.2,0.0,0.0,0.0233,0.0233
4,9,0.1,1,0.0,0.03,NORMAL,0,0,0,EVICT,0.1987,0.0,0.0,0.0,GREEDY,improved,1.9866,0.1934,0.9127,N/A,N/A,0.2,0.1,0.0,0.0,0.0233,0.03
4,10,0.0,0,0.0,0.0,NORMAL,0,0,0,EVICT,0.4027,0.0,0.0,0.0,GREEDY,improved,2.06,2.2534,0.9127,N/A,N/A,0.1,0.0,0.0,0.0,0.03,0.0
4,11,0.0,0,0.0,0.0,NORMAL,0,0,0,EVICT,0.3986,0.0,0.0,0.0,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,12,0.0,0,0.0,0.0,NORMAL,0,2,2,DECREASE_AGING,0.3986,0.0,0.0359,0.0,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,13,0.0,0,0.0,0.0,NORMAL,0,3,3,LEARN_MAC,0.3986,0.0,0.0359,0.0359,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,14,0.0,0,0.0,0.0,NORMAL,0,2,2,DECREASE_AGING,0.3986,0.0,0.0682,0.0359,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,15,0.0,0,0.0,0.0,NORMAL,0,3,3,LEARN_MAC,0.3986,0.0,0.0682,0.0682,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,16,0.0,0,0.0,0.0,NORMAL,0,2,2,DECREASE_AGING,0.3986,0.0,0.0972,0.0682,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,17,0.0,0,0.0,0.0,NORMAL,0,3,3,LEARN_MAC,0.3986,0.0,0.0972,0.0972,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,18,0.0,0,0.0,0.0,NORMAL,0,2,2,DECREASE_AGING,0.3986,0.0,0.1234,0.0972,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,19,0.0,0,0.0,0.0,NORMAL,0,3,3,LEARN_MAC,0.3986,0.0,0.1234,0.1234,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,20,0.0,0,0.0,0.0,NORMAL,0,2,2,DECREASE_AGING,0.3986,0.0,0.1469,0.1234,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,21,0.0,0,0.0,0.0,NORMAL,0,2,2,DECREASE_AGING,0.3986,0.0,0.1681,0.1234,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,22,0.0,0,0.0,0.0,NORMAL,0,0,0,EVICT,0.3947,0.0,0.1681,0.1234,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,23,0.0,0,0.0,0.0,NORMAL,0,0,0,EVICT,0.3907,0.0,0.1681,0.1234,RANDOM,neutral,0.0,2.2534,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,24,0.0,0,0.0,0.0,NORMAL,0,1,1,INCREASE_AGING,0.3907,-0.7648,0.1681,0.1234,RANDOM,neutral,-8.0,-5.7466,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,25,0.0,0,0.0,0.0,NORMAL,0,1,1,INCREASE_AGING,0.3907,-1.4532,0.1681,0.1234,RANDOM,neutral,-8.0,-13.7466,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,26,0.0,0,0.0,0.0,NORMAL,0,1,1,INCREASE_AGING,0.3907,-2.0727,0.1681,0.1234,RANDOM,neutral,-8.0,-21.7466,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
4,27,0.0,0,0.0,0.0,NORMAL,0,1,1,INCREASE_AGING,0.3907,-2.6303,0.1681,0.1234,RANDOM,neutral,-8.0,-29.7466,0.9127,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
