mac_fill,flood_pressure,avg_age
0.2,0.0,0.0333
0.2,0.0,0.0167
0.2,0.0,0.0033
0.2,0.0,0.0017
0.3,0.333,0.0028
0.3,0.0,0.0022
0.3,0.0,0.0039
0.3,0.0,0.0333
0.2,0.0,0.0167
0.2,0.0,0.0167
0.2,0.0,0.0033
0.2,0.0,0.0017
0.2,0.0,0.0033
0.2,0.0,0.0167
0.2,0.0,0.0333
0.2,0.0,0.0333
0.2,0.0,0.0167
0.2,0.0,0.0333
0.2,0.0,0.0333
0.2,0.0,0.0017
0.2,0.0,0.0033
0.2,0.0,0.0017
0.2,0.0,0.0033
0.2,0.0,0.0167
0.6,0.667,0.0222
0.6,0.0,0.0028
0.6,0.0,0.0333
0.6,0.0,0.0333
0.6,0.0,0.0333
0.5,0.0,0.02
0.6,0.167,0.0278
0.6,0.0,0.0028
0.5,0.0,0.0027
0.7,0.286,0.0007
0.7,0.0,0.001
0.7,0.0,0.0119
0.7,0.0,0.0014
0.7,0.0,0.0012
