mac_fill,flood_pressure,avg_age
2.0,0.05,0.009
2.0,0.0,0.0105
2.0,0.0,0.1183
1.9,0.0,0.1246
1.9,0.0,0.1377
1.9,0.0,0.1482
1.9,0.0,0.1614
1.8,0.0,0.1861
1.9,0.053,0.0175
1.9,0.0,0.1904
2.0,0.05,0.1442
2.0,0.0,0.1592
2.2,0.091,0.0139
2.1,0.0,0.0141
2.0,0.0,0.0142
2.0,0.0,0.0147
1.9,0.0,0.0146
1.9,0.0,0.0161
1.9,0.0,0.1702
1.8,0.0,0.1231
1.8,0.0,0.0133
1.8,0.0,0.0144
1.8,0.0,0.0154
1.7,0.0,0.0148
1.7,0.0,0.151
1.7,0.0,0.1647
1.7,0.0,0.0173
1.7,0.0,0.1824
1.7,0.0,0.1941
1.7,0.0,0.1569
1.7,0.0,0.1696
1.7,0.0,0.1804
1.7,0.0,0.0193
1.7,0.0,0.0206
1.7,0.0,0.2059
1.6,0.0,0.1948
1.5,0.0,0.1989
1.5,0.0,0.2089
1.4,0.0,0.2048
1.6,0.125,0.019
1.6,0.0,0.0203
1.5,0.0,0.0192
1.4,0.0,0.0182
1.4,0.0,0.0189
1.3,0.0,0.0179
1.3,0.0,0.1872
1.2,0.0,0.1778
1.2,0.0,0.1833
1.2,0.083,0.1028
1.1,0.0,0.0955
1.1,0.0,0.0105
1.1,0.0,0.0111
1.1,0.0,0.012
1.1,0.0,0.1258
1.0,0.0,0.1083
1.0,0.0,0.0118
1.0,0.0,0.0132
0.9,0.0,0.0113
1.2,0.0,0.0049
1.1,0.0,0.0035
1.0,0.0,0.0042
0.9,0.0,0.0046
0.9,0.0,0.0056
1.0,0.1,0.0047
1.0,0.0,0.007
1.0,0.0,0.007
1.0,0.0,0.008
1.2,0.167,0.05
1.1,0.0,0.0545
1.1,0.0,0.0068
1.0,0.0,0.006
1.0,0.0,0.0073
1.0,0.0,0.075
1.0,0.0,0.08
1.0,0.0,0.009
1.0,0.0,0.0103
1.0,0.0,0.0117
1.0,0.0,0.01
1.0,0.0,0.1117
0.9,0.0,0.1056
0.9,0.0,0.1167
0.8,0.0,0.1146
0.8,0.0,0.1042
0.8,0.0,0.1146
0.8,0.0,0.125
0.8,0.0,0.1354
0.7,0.0,0.1214
0.8,0.0,0.1292
0.7,0.0,0.119
0.6,0.0,0.1139
0.6,0.0,0.1222
0.5,0.0,0.1233
0.5,0.0,0.13
0.5,0.0,0.1367
0.5,0.0,0.15
0.5,0.0,0.15
0.8,0.0,0.0098
0.8,0.0,0.0108
0.7,0.0,0.0095
0.7,0.0,0.0105
0.7,0.0,0.0114
0.6,0.0,0.0103
0.5,0.0,0.0113
0.4,0.0,0.0121
0.4,0.0,0.125
0.3,0.0,0.1222
0.7,0.571,0.005
0.7,0.0,0.0052
0.9,0.222,0.0043
0.9,0.0,0.0046
0.9,0.111,0.0046
0.9,0.0,0.005
