mac_fill,flood_pressure,avg_age
2.4,0.0,0.303
2.4,0.0,0.306
2.4,0.0,0.309
2.4,0.0,0.311
2.4,0.0,0.314
2.4,0.0,0.317
2.4,0.0,0.319
2.4,0.0,0.322
2.4,0.0,0.325
2.4,0.0,0.327
2.4,0.0,0.33
2.4,0.0,0.336
2.4,0.0,0.338
2.4,0.0,0.341
2.4,0.0,0.325
2.4,0.0,0.328
2.4,0.0,0.33
2.4,0.0,0.333
2.4,0.0,0.335
2.4,0.0,0.337
2.4,0.0,0.339
2.4,0.0,0.342
2.4,0.0,0.344
2.4,0.0,0.347
2.4,0.0,0.348
2.4,0.0,0.351
2.4,0.0,0.353
2.4,0.0,0.356
2.4,0.0,0.358
2.4,0.0,0.361
2.4,0.0,0.364
2.4,0.0,0.366
2.4,0.0,0.369
2.4,0.0,0.372
2.4,0.0,0.374
2.4,0.0,0.377
2.4,0.0,0.38
2.4,0.0,0.382
2.4,0.0,0.385
2.4,0.0,0.388
2.4,0.0,0.39
2.4,0.0,0.393
2.4,0.0,0.396
2.4,0.0,0.398
2.4,0.0,0.401
2.4,0.0,0.404
2.4,0.0,0.406
2.4,0.0,0.409
2.4,0.0,0.411
2.4,0.0,0.414
2.4,0.0,0.417
2.4,0.0,0.42
2.4,0.0,0.422
2.4,0.0,0.425
2.4,0.0,0.428
2.4,0.0,0.431
2.4,0.0,0.433
2.4,0.0,0.436
2.4,0.0,0.439
2.4,0.0,0.442
2.4,0.0,0.445
2.4,0.0,0.447
2.4,0.0,0.45
2.4,0.0,0.453
2.4,0.0,0.456
2.4,0.0,0.458
2.4,0.0,0.461
2.4,0.0,0.464
2.4,0.0,0.47
2.4,0.0,0.473
2.4,0.0,0.476
2.4,0.0,0.478
2.4,0.0,0.481
2.4,0.0,0.477
2.4,0.0,0.48
2.4,0.0,0.482
2.4,0.0,0.485
2.4,0.0,0.488
2.4,0.0,0.49
2.4,0.0,0.493
2.4,0.0,0.496
2.4,0.0,0.498
2.4,0.0,0.501
2.2,0.0,0.458
2.2,0.0,0.46
2.2,0.0,0.463
2.2,0.0,0.466
2.2,0.0,0.469
2.2,0.0,0.472
2.2,0.0,0.474
2.2,0.0,0.477
2.2,0.0,0.48
2.2,0.0,0.482
2.2,0.0,0.463
2.2,0.0,0.466
2.2,0.0,0.469
2.2,0.0,0.471
2.2,0.0,0.473
2.2,0.0,0.476
2.1,0.0,0.453
2.1,0.0,0.456
2.1,0.0,0.458
2.1,0.0,0.46
2.1,0.0,0.463
2.1,0.0,0.465
2.1,0.0,0.467
2.1,0.0,0.47
2.1,0.0,0.472
2.1,0.0,0.475
2.1,0.0,0.477
2.1,0.0,0.479
2.1,0.0,0.482
2.1,0.0,0.484
2.1,0.0,0.482
2.1,0.0,0.484
2.1,0.0,0.486
2.0,0.0,0.463
2.0,0.0,0.465
2.0,0.0,0.467
2.0,0.0,0.469
2.0,0.0,0.471
2.0,0.0,0.474
1.9,0.0,0.45
1.9,0.0,0.411
1.9,0.0,0.413
1.9,0.0,0.415
1.9,0.0,0.417
1.9,0.0,0.419
1.9,0.0,0.421
1.9,0.0,0.422
1.9,0.0,0.425
1.7,0.0,0.359
1.8,0.056,0.341
1.8,0.0,0.288
1.8,0.0,0.29
1.8,0.0,0.291
1.8,0.0,0.293
1.8,0.0,0.295
1.8,0.0,0.296
1.8,0.0,0.298
1.8,0.0,0.3
1.8,0.0,0.301
1.9,0.053,0.253
1.9,0.0,0.255
1.9,0.0,0.256
1.9,0.0,0.258
1.9,0.0,0.259
1.8,0.0,0.22
1.8,0.0,0.221
1.8,0.0,0.222
1.8,0.0,0.223
1.8,0.0,0.225
1.8,0.0,0.203
1.8,0.0,0.204
1.8,0.0,0.206
1.8,0.0,0.208
1.8,0.0,0.209
1.8,0.0,0.21
1.8,0.0,0.212
1.8,0.0,0.214
1.8,0.0,0.215
1.8,0.0,0.217
1.8,0.0,0.215
1.8,0.0,0.216
1.8,0.0,0.218
1.8,0.0,0.22
1.8,0.0,0.221
1.8,0.0,0.222
1.8,0.0,0.224
1.8,0.0,0.226
1.8,0.0,0.227
1.8,0.0,0.232
1.8,0.0,0.192
1.8,0.0,0.194
1.8,0.0,0.194
1.8,0.0,0.188
1.8,0.0,0.189
1.8,0.0,0.19
1.8,0.0,0.191
1.7,0.0,0.146
1.7,0.0,0.147
1.7,0.0,0.149
1.7,0.0,0.144
1.7,0.0,0.146
1.7,0.0,0.147
1.7,0.0,0.149
1.7,0.0,0.15
1.7,0.0,0.152
1.7,0.0,0.154
1.7,0.0,0.156
1.7,0.0,0.158
1.7,0.0,0.156
1.7,0.0,0.158
1.7,0.0,0.161
1.7,0.0,0.163
1.7,0.0,0.165
1.7,0.0,0.167
1.7,0.0,0.168
1.7,0.0,0.17
1.7,0.0,0.173
1.7,0.0,0.175
